year	aphiaid	scientificnameaccepted	date	xUTM	yUTM	season	eventid	mrgid	month	occurrence	gridnr	middleXgrid	middleYgrid
2007	109711	Alexandrium minutum	2007-11-15	974553.4717001757	6328515.394401536	autumn	2007-11-15-56.856667-10.791667	NA	NA	0	311	962500	6317500
2007	109711	Alexandrium minutum	2007-11-15	1109077.0057371191	6234305.727965205	autumn	2007-11-15-55.866667-12.75	NA	NA	0	247	1102500	6247500
2007	109711	Alexandrium minutum	2007-11-15	1234756.9165274	6049666.317939473	autumn	Phytopl_B13_20071115_depth0-10	NA	NA	0	47	1242500	6037500
2007	109711	Alexandrium minutum	2007-11-15	1519971.6955343373	6483755.19326987	autumn	2007-11-15-57.3333-20.05	25669	11	1	497	1522500	6492500
2007	109711	Alexandrium minutum	2007-11-16	1380880.9707428887	6594504.785362296	autumn	2007-11-16-58.5833-18.2333	NA	NA	0	595	1382500	6597500
2007	109711	Alexandrium minutum	2007-11-17	1312620.1586682065	6325862.245788325	autumn	2007-11-17-56.3708-16.2017	NA	NA	0	321	1312500	6317500
2007	109711	Alexandrium minutum	2007-11-21	1430172.3954146993	6173564.853627696	autumn	Phytopl_L7_20071121_depth0-10	NA	NA	0	188	1417500	6177500
2007	109711	Alexandrium minutum	2007-11-22	829165.1931191256	6361103.710442154	autumn	284LG-7	NA	NA	0	341	822500	6352500
2007	109711	Alexandrium minutum	2007-11-22	859586.8883526414	6382445.006862264	autumn	284LG-9	NA	NA	0	376	857500	6387500
2007	109711	Alexandrium minutum	2007-11-22	889830.2608821003	6404035.361685012	autumn	284LG-11	NA	NA	0	377	892500	6387500
2007	109711	Alexandrium minutum	2007-11-22	922561.8700040572	6421232.707689892	autumn	284LG-13	NA	NA	0	412	927500	6422500
2007	109711	Alexandrium minutum	2007-11-22	957332.0357539256	6433426.453482573	autumn	284LG-15	NA	NA	0	413	962500	6422500
2007	109711	Alexandrium minutum	2007-11-22	993184.9727631704	6423433.043505622	autumn	284LG-17	NA	NA	0	414	997500	6422500
2007	109711	Alexandrium minutum	2007-11-22	1387886.277122641	6141895.655398589	autumn	Phytopl_P16_20071122_depth0-10	NA	NA	0	153	1382500	6142500
2007	109711	Alexandrium minutum	2007-11-22	1607672.3992648462	6777785.569014635	autumn	2007-11-22-59.6265-22.837333	NA	NA	0	771	1592500	6772500
2007	109711	Alexandrium minutum	2007-11-28	1006324.5845005305	6250609.79776209	autumn	2007-11-28-56.1305-11.156333	NA	NA	0	244	997500	6247500
2007	109711	Alexandrium minutum	2007-11-28	1109077.0057371191	6234305.727965205	autumn	2007-11-28-55.866667-12.75	NA	NA	0	247	1102500	6247500
2007	109711	Alexandrium minutum	2007-11-28	1497180.208814539	6167902.338100751	autumn	Phytopl_ZP6_20071128_depth0-4	NA	NA	0	190	1487500	6177500
2007	109711	Alexandrium minutum	2007-12-03	1040639.1150899722	6386952.04402222	winter	2007-12-03-57.3033-11.9883	NA	NA	0	381	1032500	6387500
2007	109711	Alexandrium minutum	2007-12-03	1312620.1586682065	6325862.245788325	winter	2007-12-03-56.3708-16.2017	NA	NA	0	321	1312500	6317500
2007	109711	Alexandrium minutum	2007-12-03	1380880.9707428887	6594504.785362296	winter	2007-12-03-58.5833-18.2333	NA	NA	0	595	1382500	6597500
2007	109711	Alexandrium minutum	2007-12-04	974553.4717001757	6328515.394401536	winter	2007-12-04-56.856667-10.791667	NA	NA	0	311	962500	6317500
2007	109711	Alexandrium minutum	2007-12-04	1013151.5461840546	6497035.341770971	winter	2007-12-04-58.3125-11.7733	NA	NA	0	482	997500	6492500
2007	109711	Alexandrium minutum	2007-12-04	1096205.8086593838	6311331.98699671	winter	2007-12-04-56.565-12.72	NA	NA	0	315	1102500	6317500
